frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
203, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
204, 0, 0.000, 0.45, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
205, 0, 0.000, 0.98, 1, 1.04, 2.39, -0.69, 2.27, -1.12, -0.30, -1.30, -0.39, -0.10, 0.03, -0.99, 0.66, -0.96, 3.39, -1.22, 1.71, -0.90, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0
206, 0, 0.000, 0.78, 1, 2.27, 3.33, -0.37, 2.02, -0.43, -0.66, 0.40, -0.21, -0.40, -0.30, 0.28, 2.23, 0.88, 2.90, 1.35, 0.54, -0.85, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
207, 0, 0.000, 0.88, 1, 1.16, 1.85, 1.58, 2.85, -0.21, 0.14, -0.23, -0.82, -1.03, 0.68, 0.97, 3.60, 1.11, 2.61, 0.57, 0.70, 0.93, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
208, 0, 0.000, 0.92, 1, -2.11, -1.39, -0.48, 0.11, -2.16, -1.49, -0.20, -2.93, -1.47, -1.98, -0.07, -1.16, -0.11, 0.23, 2.50, 1.40, 0.51, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
209, 0, 0.000, 0.78, 1, 0.77, 1.29, 0.12, 0.99, 0.36, 0.19, 1.48, 1.18, 0.71, -0.66, 1.20, 2.00, 0.78, 2.72, 0.48, -0.75, -1.05, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
210, 0, 0.000, 0.98, 1, -0.54, -1.39, 2.68, 1.55, -2.12, -0.46, -0.52, -1.42, -1.71, -1.44, 0.60, -0.03, -0.81, -0.18, 4.47, 2.88, 1.64, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0
211, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
212, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
213, 0, 0.000, 0.98, 1, 0.85, 1.59, -0.61, -1.56, -0.13, -0.61, 0.38, -0.03, -0.40, 0.14, 0.17, 0.11, 0.04, 1.91, 1.83, 1.30, 0.71, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0
214, 0, 0.000, 0.88, 1, -1.06, -0.90, -0.51, 1.31, -0.00, -1.07, 1.26, 1.26, 0.03, 0.85, 2.25, -0.29, 1.59, 2.71, 1.12, -1.73, 1.98, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0
215, 0, 0.000, 0.88, 1, 0.75, 0.48, 0.18, -0.27, 0.79, 3.12, 2.21, 0.95, 0.57, -0.43, 1.23, 2.01, 1.06, 0.09, 1.83, 1.40, 0.51, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0
216, 0, 0.000, 0.88, 1, 2.09, 1.99, 0.44, 1.33, -0.97, -0.85, -0.09, -1.20, -0.28, 1.09, -0.81, 0.23, 0.93, 0.74, 0.07, -0.19, 0.25, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
217, 0, 0.000, 0.92, 1, -0.31, 0.70, -0.52, 0.64, -1.18, 0.25, -0.49, -1.18, -0.35, -0.45, -0.75, 0.72, 0.42, 1.01, 0.27, 1.10, 1.00, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
218, 0, 0.000, 0.92, 1, -2.10, -2.48, -0.03, -0.48, 0.03, 0.56, 1.04, 0.41, 0.03, 0.56, -0.13, -0.63, -0.82, 0.24, 1.65, 0.19, 0.57, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0
219, 0, 0.000, 0.98, 1, -0.76, -0.57, -1.44, -0.79, -0.76, 0.24, -0.98, 0.47, 0.50, 0.63, -0.47, 2.38, 1.63, 2.74, 1.32, 1.11, 0.17, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0
220, 0, 0.000, 0.92, 1, 0.72, 1.96, -0.39, 2.07, -1.02, 0.13, -0.86, -1.36, -0.62, 0.00, -1.18, 0.43, 0.24, 1.09, 0.14, 2.17, 0.26, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
221, 0, 0.000, 0.98, 1, 1.40, 2.11, 1.29, -0.50, -0.14, -0.23, -0.72, 0.42, -0.41, 3.17, 2.38, 1.07, 0.62, 3.85, 1.77, 5.25, 0.42, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
222, 0, 0.000, 0.92, 1, 3.15, 3.51, -1.66, 3.39, -1.62, 0.52, -1.14, -1.34, -0.16, -0.10, -1.83, -0.01, -0.48, 1.36, -0.04, 1.11, 0.11, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
223, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
224, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
225, 0, 0.000, 0.88, 1, 0.45, 1.24, 1.63, -0.87, -0.57, 0.63, 1.13, 1.18, -0.98, -1.62, -0.58, 2.44, 0.87, 2.62, 1.49, 1.73, -4.76, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0
226, 0, 0.000, 0.98, 1, -2.61, 0.15, -1.00, 0.75, 0.89, 1.74, 0.69, 1.93, -1.10, -0.63, -0.82, 2.56, 2.59, 4.32, 0.71, 2.47, -3.28, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0
227, 0, 0.000, 0.88, 1, 0.44, 2.13, 0.17, -1.72, 0.74, 0.54, 0.92, 0.35, 1.22, 0.53, 0.38, 0.78, 1.01, 0.52, 1.05, 2.00, 0.01, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
228, 0, 0.000, 0.98, 1, -0.51, 0.09, -1.94, 1.92, -1.06, 0.09, 0.94, -0.11, -1.08, -1.35, 0.26, 1.17, 2.23, 0.67, 1.22, 3.35, -1.54, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
229, 0, 0.000, 0.98, 1, 1.67, 0.62, -1.07, 1.60, -0.84, -2.09, -1.74, -0.67, 0.90, 0.65, -0.84, 0.15, -0.50, 0.32, 1.72, 2.39, 0.33, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
230, 0, 0.000, 0.98, 1, -1.33, 0.10, -0.66, 1.28, -1.38, -2.24, -0.05, -0.82, -1.09, -0.56, -0.07, -0.99, -0.02, 0.44, 2.28, 1.08, 0.17, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
231, 0, 0.000, 0.98, 1, 2.27, 2.65, -0.97, 2.93, -0.77, -0.08, 0.52, -0.54, -0.21, -1.16, -0.29, 0.25, 0.48, 0.54, 4.12, 1.19, 0.94, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0
232, 0, 0.000, 0.92, 1, 2.35, 2.11, -1.32, 3.27, -1.53, -1.69, -1.90, -1.78, -0.64, -0.53, 0.78, 1.27, 0.77, 0.69, 1.70, 0.49, 0.45, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
233, 0, 0.000, 0.98, 1, 3.31, 3.27, -0.35, 0.86, 0.92, -0.15, -0.13, 2.68, 2.14, 1.85, -0.15, -0.37, 0.69, -1.27, 4.94, 1.50, -0.26, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
234, 0, 0.000, 0.88, 1, 2.83, 2.87, -0.62, 1.09, 0.48, -3.21, 0.09, 1.08, 2.66, -0.58, -0.96, 0.89, -2.85, 0.97, 3.13, 0.46, 1.23, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
235, 0, 0.000, 0.98, 1, 1.50, 2.50, -1.58, -1.10, -0.72, -0.08, 1.46, -0.79, 0.07, 0.37, -0.06, 0.65, 0.66, 0.63, 0.61, -0.21, 1.34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0
236, 0, 0.000, 0.98, 1, 0.01, 2.73, 1.36, 1.42, -1.41, 0.42, -0.67, -0.65, -0.91, 0.52, -1.05, 0.64, -0.67, 3.11, 0.96, 3.88, -0.40, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
237, 0, 0.000, 0.98, 1, -0.45, 0.88, 3.13, 1.17, -0.66, 0.23, 2.12, 0.64, -0.20, 0.04, -0.27, 1.56, 1.75, -0.93, 3.20, 0.85, 1.29, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0
238, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
239, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
240, 0, 0.000, 0.98, 1, -0.80, 0.19, -0.58, 0.97, -1.68, -1.19, 0.89, -0.64, -1.08, -1.27, 1.15, 1.20, 0.30, 3.67, 0.90, 1.56, -0.79, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
241, 0, 0.000, 0.98, 1, 1.85, 3.98, -0.10, 1.11, -0.31, -1.16, -0.25, -0.69, 0.25, 0.03, -1.15, 0.64, -1.30, 0.10, 1.86, 3.18, 0.99, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
242, 0, 0.000, 0.98, 1, 1.27, 2.13, -0.37, 3.67, -1.34, -1.26, -2.30, -0.86, -0.77, -0.62, -1.30, 0.23, -0.03, 3.46, 2.27, 3.67, -0.00, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0
243, 0, 0.000, 0.88, 1, 3.75, 4.88, 1.54, 2.05, 0.12, -2.40, -0.67, -0.58, 0.92, 1.55, -0.17, 1.51, 1.49, 3.82, 0.27, 0.25, -2.67, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
244, 0, 0.000, 0.88, 1, 0.80, 1.67, -1.55, 2.77, -1.89, -0.41, -1.88, 0.06, -0.61, -0.54, 0.85, 1.08, -0.69, 0.97, 0.28, 1.58, 0.48, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
245, 0, 0.000, 0.98, 1, 2.52, 2.27, 0.20, 0.62, -1.41, -0.20, -1.41, -0.68, -0.70, 0.06, 0.72, 0.23, 0.13, 0.33, 1.32, 1.13, 0.78, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
246, 0, 0.000, 0.88, 1, 3.69, 4.33, 0.62, 3.48, -0.56, -0.57, 0.03, 0.78, 0.01, -0.21, 1.36, 1.53, 0.12, -0.07, 1.50, 2.24, -0.41, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
247, 0, 0.000, 0.88, 1, 0.46, -0.36, 0.08, 0.60, -0.59, -0.20, 0.68, 0.59, -0.92, 0.07, 1.27, 1.44, 0.14, 3.52, -1.74, 0.71, 0.48, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0
248, 0, 0.000, 0.92, 1, -1.37, -1.48, 1.31, 0.26, 0.19, 0.50, 1.00, 0.70, -0.32, -0.13, 0.96, 1.26, 0.68, 1.83, 1.12, 2.32, -0.30, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
249, 0, 0.000, 0.88, 1, 0.19, 1.20, -0.33, -1.22, 1.01, 1.50, 1.79, 2.39, 0.70, 0.47, 3.59, -0.71, 3.06, 0.76, 2.37, -0.86, 1.18, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0
250, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
251, 0, 0.000, 0.88, 1, -1.23, -0.58, 0.76, -0.72, 0.17, 0.21, 1.63, 1.72, 0.14, 6.06, 1.59, -0.92, -1.44, 1.63, 0.07, 1.08, 0.63, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0
252, 0, 0.000, 0.85, 1, -2.93, -1.56, 1.27, 0.55, -0.22, 0.49, 2.57, -0.22, -0.27, -0.12, -0.64, 0.93, 1.23, 2.20, 0.66, 2.40, 1.61, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
253, 0, 0.000, 0.98, 1, -3.49, -2.75, -0.62, -0.92, 0.46, 0.79, 1.11, 1.09, -0.01, -0.27, 2.09, 0.58, 3.44, 0.92, 3.29, -0.71, -1.11, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0
254, 0, 0.000, 0.98, 1, 1.64, 2.26, -1.36, 1.21, -1.20, -0.04, 0.94, -1.76, -0.54, -0.88, -0.30, -1.15, 0.86, -0.22, 1.71, 0.98, -0.01, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
255, 0, 0.000, 0.88, 1, 1.02, 1.92, -0.61, 2.92, -1.11, -0.94, -0.98, -0.83, -0.65, -1.20, 0.24, 0.29, 1.46, 1.09, 0.84, 1.70, 0.76, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0
256, 0, 0.000, 0.98, 1, 0.92, 0.80, 0.80, 1.60, -0.07, 0.11, -0.29, 1.64, -0.95, 0.46, 1.90, 2.80, 1.70, 3.01, 0.03, 0.92, -0.17, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
257, 0, 0.000, 0.98, 1, 1.37, 1.14, -0.27, 1.17, 0.09, -0.20, -1.58, -1.36, -0.22, -0.54, 0.27, 0.74, 0.39, 1.61, 0.13, 3.47, 1.67, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0
258, 0, 0.000, 0.98, 1, 1.38, 1.82, 0.67, 1.91, -0.80, -1.09, 0.97, -0.10, -0.18, 1.14, 0.86, 1.25, 0.19, 1.97, 0.53, -1.00, 1.07, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
259, 0, 0.000, 0.98, 1, 1.03, 1.44, 0.96, 2.65, 0.35, 1.15, 1.03, 0.76, 0.41, 0.26, 0.52, 1.30, 0.73, 1.40, 2.87, 0.67, 1.32, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
260, 0, 0.000, 0.58, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
261, 0, 0.000, 0.78, 1, 2.50, 0.79, 2.44, 0.21, 0.36, 1.15, -1.40, 0.63, 0.59, 0.41, 0.97, 0.36, 1.51, 1.84, 2.91, 0.64, -2.09, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0
262, 0, 0.000, 0.88, 1, -1.67, -0.89, 0.58, 0.76, 1.48, 2.88, 2.14, 1.99, 0.69, -0.46, 1.59, 1.46, 2.30, 0.27, 2.37, 2.05, -2.21, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0
263, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
264, 0, 0.000, 0.02, 0, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
265, 0, 0.000, 0.98, 1, 1.29, 0.47, 0.33, 0.46, -0.90, 0.14, 0.14, 0.56, 0.03, 1.99, 4.43, 2.10, 2.15, 1.37, -0.31, 1.92, 2.03, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0
266, 0, 0.000, 0.98, 1, 1.45, 1.31, 1.76, -0.53, -0.04, 0.26, -0.54, -0.30, -0.51, 1.06, 1.19, 0.31, 0.60, -1.04, 2.55, 3.31, 0.00, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
267, 0, 0.000, 0.88, 1, -1.14, -1.13, 1.20, -0.72, -0.40, 0.67, 0.99, -0.81, -1.16, -0.73, 1.30, 2.11, 1.81, 2.21, -1.29, 2.10, -0.68, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0
268, 0, 0.000, 0.92, 1, 2.64, 1.81, -0.98, 0.83, -1.39, -1.85, 0.51, 0.12, 1.23, 0.58, -0.97, 0.16, -0.55, 0.18, 1.61, -0.73, 0.53, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
269, 0, 0.000, 0.98, 1, 3.04, 3.63, 0.13, 3.36, -1.51, -1.01, -1.86, -0.63, -0.68, 0.02, -0.23, 2.06, -0.11, 0.47, 0.46, 2.63, 0.18, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
270, 0, 0.000, 0.98, 1, 1.57, 2.12, 0.18, 0.17, -1.46, -1.84, 0.36, -0.39, -0.52, -1.21, -0.55, 0.15, 0.16, -0.45, 3.30, -0.60, 0.61, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
271, 0, 0.000, 0.88, 1, 2.42, 2.65, -1.54, 1.40, 1.14, 0.39, -0.31, 1.22, 0.02, 1.65, 2.72, 0.52, 2.09, 1.81, 1.34, 0.04, 0.28, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0
272, 0, 0.000, 0.98, 1, 2.81, 2.00, 1.28, -0.99, 0.07, -0.92, 0.11, 0.60, 0.90, 0.39, 0.98, 0.53, 1.00, 1.59, 2.65, -0.51, -0.36, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0
273, 0, 0.000, 0.92, 1, -0.23, -0.63, -1.61, -0.86, -0.69, 0.88, 0.71, -0.86, -0.68, -0.98, -0.92, 0.96, 1.04, 1.49, 1.83, 3.42, 1.29, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0
